OBJECTID,NOMBRE_DEL,TITULAR,MUNICIPIO,PROVINCIA,UTM_X__Hus,UTM_Y__Hus,MEDIO_RECE,NATURALEZA,CARACT__DE,VOLUMEN__m,NATURALE_1
222,AULA-MUSEO DE APICULTURA FINCA LA LADERA (ASEOS),PERSONA FÍSICA,HOYO DE MANZANARES,MADRID,422528.00000000000,4497950.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,478.00000000000,CATEGORÍA I
223,EDAR HOYO DE MANZANARES,CANAL DE ISABEL II,HOYO DE MANZANARES,MADRID,424140.00000000000,4494420.00000000000,ARROYO DE TROFA,URBANO O ASIMILABLE,2.000-10.000 h-e,985000.00000000000,CATEGORÍA I
224,"AREA DE SERVICIO R-5 PK 5,500 M.DCHA.","ACCESOS DE MADRID, CONCESIONARIA ESPAÑOLA, S.A.",LEGANES,MADRID,434236.00000000000,4467247.00000000000,ARROYO BUTARQUE,INDUSTRIAL,CLASE 1 Resto,5234.00000000000,CATEGORÍA III
225,"AREA DE SERVICIO R-5 PK 5,500 M.IZQDA.","ACCESOS DE MADRID, CONCESIONARIA ESPAÑOLA, S.A.",LEGANES,MADRID,434236.00000000000,4467246.00000000000,ARROYO BUTARQUE,INDUSTRIAL,CLASE 1 Resto,5234.00000000000,CATEGORÍA III
226,CENTRO DE JARDINERÍA (LEGANES),HELECHOS SOCIEDAD COOPERATIVA MADRILEÑA,LEGANES,MADRID,432655.00000000000,4465262.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2500.00000000000,CATEGORÍA I
227,FABRICA CERÁMICA ARRIBAS (ASEOS),"CERAMICAS ARRIBAS, S.L.",LOECHES,MADRID,465841.00000000000,4471692.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1800.00000000000,CATEGORÍA I
228,INSTALACIÓN DE ALMACENAMIENTO CLH-LOECHES (ASEOS),"COMPAÑIA LOGISTICA DE HIDROCARBUROS, S.A.",LOECHES,MADRID,463628.00000000000,4473769.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,730.00000000000,CATEGORÍA I
229,CENTRO TRABAJO EMBALSE LA PINILLA,CANAL DE ISABEL II,LOZOYA,MADRID,434627.00000000000,4533075.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2263.00000000000,CATEGORÍA I
230,ETAP PINILLA (ASEOS),CANAL DE ISABEL II,LOZOYA,MADRID,434945.00000000000,4533040.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,383.00000000000,CATEGORÍA I
231,"E.S. CTRA. A-1, KM. 64,400 M.D. (ASEOS)","SALCEA, S.A.",LOZOYUELA-NAVAS-SIETEIGLESIAS,MADRID,448891.00000000000,4528498.00000000000,ARROYO JOVALO,URBANO O ASIMILABLE,<2.000 h-e,5840.00000000000,CATEGORÍA I
232,EDAR LOZOYUELA,CANAL DE ISABEL II,LOZOYUELA-NAVAS-SIETEIGLESIAS,MADRID,449513.00000000000,4530415.00000000000,ARROYO RECOMBO,URBANO O ASIMILABLE,2.000-10.000 h-e,400770.00000000000,CATEGORÍA I
233,EDAR NAVAS DE BUITRAGO,CANAL DE ISABEL II,LOZOYUELA-NAVAS-SIETEIGLESIAS,MADRID,450484.00000000000,4531492.00000000000,ARROYO RECOMBO,URBANO O ASIMILABLE,<2.000 h-e,14980.00000000000,CATEGORÍA I
234,EDAR SIETEIGLESIAS,CANAL DE ISABEL II,LOZOYUELA-NAVAS-SIETEIGLESIAS,MADRID,451374.00000000000,4528340.00000000000,ARROYO JOVALO,URBANO O ASIMILABLE,<2.000 h-e,41172.00000000000,CATEGORÍA I
235,EDAR MADARCOS,CANAL DE ISABEL II,MADARCOS,MADRID,450681.00000000000,4544032.00000000000,RÍO MADARQUILLOS,URBANO O ASIMILABLE,<2.000 h-e,22426.00000000000,CATEGORÍA I
236,BRIAC XII - BASE EL GOLOSO ESTE (A),BRIAC XII - BASE EL GOLOSO,MADRID,MADRID,440897.00000000000,4489748.00000000000,ARROYO VALDELAMASA,URBANO O ASIMILABLE,<2.000 h-e,70000.00000000000,CATEGORÍA I
237,BRIAC XII - BASE EL GOLOSO OESTE (B),BRIAC XII - BASE EL GOLOSO,MADRID,MADRID,440181.00000000000,4490126.00000000000,ARROYO DE LOS VIVEROS,URBANO O ASIMILABLE,<2.000 h-e,60000.00000000000,CATEGORÍA I
238,CATERING GATE GOURMET SPAIN,"GATE GOURMET SPAIN, S.L.",MADRID,MADRID,454371.00000000000,4479957.00000000000,RÍO JARAMA,INDUSTRIAL,CLASE 1 Resto,146000.00000000000,CATEGORÍA I
239,CENTRO ECUESTRE ALAMEDA DEL PARDO,ASOCIACION DEPORTIVA ALAMEDA DEL PARDO,MADRID,MADRID,438491.00000000000,4485143.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,438.00000000000,CATEGORÍA I
240,CENTRO HÍPICO URANIA Y GEA (ASEOS),"URANIA Y GEA, S.A.",MADRID,MADRID,439676.00000000000,4484523.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,308.00000000000,CATEGORÍA I
241,"CENTRO TRATAMIENTO R.S.U. ""LA PALOMA"" (ASEOS)","U.T.E. ""LA PALOMA"" (SUFI, S.A. - VERTRESA)",MADRID,MADRID,451104.00000000000,4465517.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1825.00000000000,CATEGORÍA I
242,CIUDAD DEPORTIVA REAL MADRID (ASEOS Y VESTUARIOS),REAL MADRID CLUB DE FUTBOL,MADRID,MADRID,448736.00000000000,4481148.00000000000,ARROYO DE LA PLATA,URBANO O ASIMILABLE,<2.000 h-e,13285.00000000000,CATEGORÍA I
243,CIUDAD ESCOLAR PROVINCIAL,CONSEJERIA DE EDUCACION (COMUNIDAD DE MADRID),MADRID,MADRID,442103.00000000000,4486445.00000000000,ARROYO DE LA VEGA,URBANO O ASIMILABLE,<2.000 h-e,29200.00000000000,CATEGORÍA I
244,CLÍNICA S.E.A.R.,CLÍNICA S.E.A.R. S.A.,MADRID,MADRID,440812.00000000000,4487246.00000000000,ARROYO DEL MONTE,URBANO O ASIMILABLE,<2.000 h-e,15000.00000000000,CATEGORÍA I
245,COLEGIO SAN FERNANDO,CONSEJERIA DE EDUCACION (COMUNIDAD DE MADRID),MADRID,MADRID,441833.00000000000,4487061.00000000000,ARROYO DE LA VEGA,URBANO O ASIMILABLE,<2.000 h-e,14600.00000000000,CATEGORÍA I
246,CONVENTO CAPUCHINOS CRISTO DE EL PARDO,PATRIMONIO NACIONAL,MADRID,MADRID,433166.00000000000,4485493.00000000000,ARROYO DEL CONVENTO,URBANO O ASIMILABLE,<2.000 h-e,10950.00000000000,CATEGORÍA III
247,"E.S. CTRA. A-3, KM 11,200 M.D. SAN PEDRO (ASEOS)","ESTACION DE SERVICIO SAN PEDRO, S.L.",MADRID,MADRID,449607.00000000000,4469150.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2190.00000000000,CATEGORÍA I
248,"E.S. CTRA. A-3, KM 11,200 M.I. SAN PEDRO (ASEOS)","ESTACION DE SERVICIO SAN PEDRO, S.L.",MADRID,MADRID,449687.00000000000,4469214.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2190.00000000000,CATEGORÍA I
249,"E.S. CTRA. A-3, KM 14,300 M.D.","PROMOCIONES INDUSTRIALES MADRID, S.A.",MADRID,MADRID,452864.00000000000,4467516.00000000000,ARROYO MIGUELES,INDUSTRIAL,CLASE 1 Resto,3706.00000000000,CATEGORÍA III
250,"E.S. CTRA. A-3, KM 14,800 M.D.","FRANCISCO TELLO, S.A.",MADRID,MADRID,452940.00000000000,4467377.00000000000,ARROYO MIGUELES,URBANO O ASIMILABLE,<2.000 h-e,2920.00000000000,CATEGORÍA III
251,"E.S. CTRA. M-203, KM 3,700 (M.D.)",PERSONA FÍSICA,MADRID,MADRID,451954.00000000000,4471245.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,146.00000000000,CATEGORÍA I
252,"E.S. CTRA. M-203, KM 3,700 (M.I.)",PERSONA FÍSICA,MADRID,MADRID,452028.00000000000,4471367.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,146.00000000000,CATEGORÍA I
253,"E.S. CTRA. M-607, KM 17,750","NAVALCARRO, S.A.",MADRID,MADRID,439878.00000000000,4490379.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2920.00000000000,CATEGORÍA I
254,EDAR BUTARQUE,AYUNTAMIENTO DE MADRID,MADRID,MADRID,444086.00000000000,4464647.00000000000,RÍO MANZANARES,URBANO O ASIMILABLE,>10.000 h-e,111887465.00000000000,CATEGORÍA I
255,EDAR LA CHINA,AYUNTAMIENTO DE MADRID,MADRID,MADRID,442091.00000000000,4468163.00000000000,RÍO MANZANARES,URBANO O ASIMILABLE,>10.000 h-e,117477075.00000000000,CATEGORÍA I
256,EDAR LA GAVIA,AYUNTAMIENTO DE MADRID,MADRID,MADRID,443550.00000000000,4466155.00000000000,RÍO MANZANARES,URBANO O ASIMILABLE,>10.000 h-e,63072000.00000000000,CATEGORÍA I
257,EDAR REJAS,AYUNTAMIENTO DE MADRID,MADRID,MADRID,454261.00000000000,4478072.00000000000,ARROYO REJAS,URBANO O ASIMILABLE,>10.000 h-e,53611200.00000000000,CATEGORÍA I
258,EDAR VALDEBEBAS,AYUNTAMIENTO DE MADRID,MADRID,MADRID,453691.00000000000,4482992.00000000000,RÍO JARAMA,URBANO O ASIMILABLE,>10.000 h-e,18921600.00000000000,CATEGORÍA I
259,EDAR VIVEROS,AYUNTAMIENTO DE MADRID,MADRID,MADRID,436951.00000000000,4477773.00000000000,RÍO MANZANARES,URBANO O ASIMILABLE,>10.000 h-e,69379200.00000000000,CATEGORÍA I
260,ELEVADORA EL CALVERON,CANAL DE ISABEL II,MADRID,MADRID,438184.00000000000,4485654.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,657.00000000000,CATEGORÍA I
261,FINCA EL RECODO (VIVIENDAS),PERSONA FÍSICA,MADRID,MADRID,441093.00000000000,4486562.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1095.00000000000,CATEGORÍA I
262,HOSPITAL CANTOBLANCO,HOSPITAL CANTOBLANCO,MADRID,MADRID,442193.00000000000,4488168.00000000000,ARROYO DE LA VEGA,URBANO O ASIMILABLE,<2.000 h-e,16000.00000000000,CATEGORÍA I
263,HOSPITAL DR. R. LAFORA,HOSPITAL DR. R. LAFORA,MADRID,MADRID,441685.00000000000,4487038.00000000000,ARROYO DE LA VEGA,URBANO O ASIMILABLE,<2.000 h-e,70000.00000000000,CATEGORÍA III
264,INCOISA AGRICOLA (OFICINA Y VIVIENDA),"INCOISA AGRICOLA, S.A.",MADRID,MADRID,441648.00000000000,4485853.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,175.00000000000,CATEGORÍA I
265,INSTITUTO PSICOPEDIATRIA DR. QUINTERO LUMBRERAS,A.P.F. INSTITUTO PSICOPEDIATRIA DR.QUINTERO LUMBRERAS,MADRID,MADRID,441180.00000000000,4486062.00000000000,ARROYO DEL MONTE,URBANO O ASIMILABLE,<2.000 h-e,7300.00000000000,CATEGORÍA I
266,LABORATORIO DE CARRETERAS EL GOLOSO (ASEOS),CENTRO DE ESTUDIOS Y EXPERIMENTACIÓN OBRAS PÚBLICAS (CEDEX),MADRID,MADRID,439688.00000000000,4490688.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,382.50000000000,CATEGORÍA I
267,PERSONA FÍSICA (ASEOS CENTRO HIPICO),PERSONA FÍSICA,MADRID,MADRID,440041.00000000000,4487093.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,345.00000000000,CATEGORÍA I
268,PLANTA RECICLAJE RCD LA PALENTINA (ASEOS),"TECNOLOGIA Y RECICLADO, S.L.",MADRID,MADRID,451880.00000000000,4466680.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1095.00000000000,CATEGORÍA I
269,RESIDENCIA DE ANCIANOS LOS ALMENDROS,HIJAS DE LA CARIDAD DE SAN VICENTE PAUL,MADRID,MADRID,441120.00000000000,4486680.00000000000,ARROYO DEL MONTE,URBANO O ASIMILABLE,<2.000 h-e,14600.00000000000,CATEGORÍA I
270,RESIDENCIA DE ANIMALES SAN FRANCISCO DE ASÍS,SOCIEDAD PROTECTORA DE ANIMALES Y PLANTAS,MADRID,MADRID,439134.00000000000,4483902.00000000000,ARROYO DEL MONTE,URBANO O ASIMILABLE,<2.000 h-e,20440.00000000000,CATEGORÍA I
271,RESIDENCIA DE MAYORES DOCTOR GONZALEZ BUENO,SERVICIO REGIONAL DE BIENESTAR SOCIAL (COMUNIDAD DE MADRID),MADRID,MADRID,441871.00000000000,4486428.00000000000,ARROYO DE LA VEGA,URBANO O ASIMILABLE,<2.000 h-e,96725.00000000000,CATEGORÍA I
272,RESTAURANTE CASTILLO DE VIÑUELAS,"LAPARANZA, S.A.",MADRID,MADRID,445205.00000000000,4495067.00000000000,ARROYO VIÑUELAS,URBANO O ASIMILABLE,<2.000 h-e,21900.00000000000,CATEGORÍA I
273,RESTAURANTE EL FARO (EL PARDO),"HOSTELERIA REGIA, S.A.",MADRID,MADRID,435391.00000000000,4485143.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1734.00000000000,CATEGORÍA I
274,RESTAURANTE EL TORREON,PATRIMONIO NACIONAL,MADRID,MADRID,432888.00000000000,4485822.00000000000,ARROYO DEL CONVENTO,URBANO O ASIMILABLE,<2.000 h-e,17250.00000000000,CATEGORÍA III
275,RESTAURANTE FILANDÓN,"PESCADERÍAS CORUÑESAS, S.L.",MADRID,MADRID,439267.00000000000,4484073.00000000000,ARROYO DEL MONTE,URBANO O ASIMILABLE,<2.000 h-e,4600.00000000000,CATEGORÍA I
276,RESTAURANTE LAS MORERAS,"JULIO SANCHEZ RUIZ E HIJOS, S.A.",MADRID,MADRID,454822.00000000000,4477594.00000000000,RÍO JARAMA,URBANO O ASIMILABLE,<2.000 h-e,9822.00000000000,CATEGORÍA I
277,RESTAURANTE POLO,"RESTAURANTE POLO, S.L.",MADRID,MADRID,454842.00000000000,4477551.00000000000,RÍO JARAMA,URBANO O ASIMILABLE,<2.000 h-e,3686.00000000000,CATEGORÍA I
278,TALLER REPARACION DE MOTORES IBERIA (INDUSTRIAL),"IBERIA LÍNEAS AÉREAS DE ESPAÑA, S.A. OPERADORA",MADRID,MADRID,454385.00000000000,4478554.00000000000,ARROYO REJAS,INDUSTRIAL,CLASE 3 Con sustancias peligrosas,48000.00000000000,CATEGORÍA I
279,UNIVERSIDAD AUTONOMA DE MADRID,UNIVERSIDAD AUTONOMA DE MADRID,MADRID,MADRID,442186.00000000000,4488176.00000000000,ARROYO DE LA VEGA,URBANO O ASIMILABLE,2.000-10.000 h-e,400000.00000000000,CATEGORÍA I
280,URB. LA MORALEJA (COLEGIOS),E.C. LA MORALEJA,MADRID,MADRID,448441.00000000000,4484077.00000000000,BARRANCO BUENAVISTA,URBANO O ASIMILABLE,<2.000 h-e,9020.00000000000,CATEGORÍA I
281,VERTEDERO RESIDUOS INERTES SALMEDINA (ASEOS),"SALMEDINA TRATAMIENTO DE RESIDUOS INERTES, S.L.",MADRID,MADRID,449404.00000000000,4463792.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1643.00000000000,CATEGORÍA I
282,VERTEDERO SEGURIDAD PLANTA RSU LAS LOMAS (ASEOS),"URBASER, S.A.",MADRID,MADRID,449084.00000000000,4464860.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,146.00000000000,CATEGORÍA I
283,ZONA INDUSTRIAL BARAJAS IBERIA (URBANO),"IBERIA LÍNEAS AÉREAS DE ESPAÑA, S.A. OPERADORA",MADRID,MADRID,455088.00000000000,4478870.00000000000,RÍO JARAMA,URBANO O ASIMILABLE,<2.000 h-e,120000.00000000000,CATEGORÍA I
284,BAR RESTAURANTE MOSCA - JILTON,"SPORT AND TOURISM DEVELOPMENT, S.L.",MAJADAHONDA,MADRID,420630.00000000000,4482137.00000000000,RÍO GUADARRAMA,URBANO O ASIMILABLE,<2.000 h-e,6570.00000000000,CATEGORÍA I
285,EDAR ARROYO EL PLANTIO,CANAL DE ISABEL II,MAJADAHONDA,MADRID,422591.00000000000,4481393.00000000000,ARROYO PLANTIO,URBANO O ASIMILABLE,>10.000 h-e,5475000.00000000000,CATEGORÍA I
286,"EXPLOTACIÓN EQUINA PC 83, S.L.","PC 83, S.L.",MAJADAHONDA,MADRID,422402.00000000000,4480021.00000000000,ARROYO DE MANJUNQUERA,URBANO O ASIMILABLE,<2.000 h-e,3650.00000000000,CATEGORÍA I
287,PLANTA HORMIGON MAJADAHONDA HYMPSA (ASEOS),"HORMIGONES Y MORTEROS PREPARADOS, S.A.",MAJADAHONDA,MADRID,424829.00000000000,4481240.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
288,URB. EL PINAR DEL PLANTIO (EDAR-1),E.U.C.C. URB. PINAR PLANTIO,MAJADAHONDA,MADRID,427613.00000000000,4478207.00000000000,ARROYO BARDAGUERAL,URBANO O ASIMILABLE,2.000-10.000 h-e,219000.00000000000,CATEGORÍA I
289,URB. EL PINAR DEL PLANTIO (EDAR-2),E.U.C.C. URB. PINAR PLANTIO,MAJADAHONDA,MADRID,427694.00000000000,4479036.00000000000,ARROYO VALGRANDE,URBANO O ASIMILABLE,<2.000 h-e,109500.00000000000,CATEGORÍA I
290,URB. ENTREALAMOS,JUNTA COMPENSACION URB. ENTREALAMOS,MAJADAHONDA,MADRID,420686.00000000000,4481748.00000000000,BARRANCO DEL MAJO,URBANO O ASIMILABLE,<2.000 h-e,16060.00000000000,CATEGORÍA I
291,CENTRO EDUCACION AMBIENTAL MANZANARES EL REAL,COMUNIDAD AUTONOMA DE MADRID,MANZANARES EL REAL,MADRID,425255.00000000000,4508690.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1369.00000000000,CATEGORÍA I
292,EDAR SANTILLANA,CANAL DE ISABEL II,MANZANARES EL REAL,MADRID,429294.00000000000,4510211.00000000000,RÍO MANZANARES,URBANO O ASIMILABLE,>10.000 h-e,6464150.00000000000,CATEGORÍA I
293,EDIFICIO EMBALSE SANTILLANA,CANAL DE ISABEL II,MANZANARES EL REAL,MADRID,431137.00000000000,4506376.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,219.00000000000,CATEGORÍA I
294,ETAP SANTILLANA (ASEOS),CANAL DE ISABEL II,MANZANARES EL REAL,MADRID,431150.00000000000,4506110.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,493.00000000000,CATEGORÍA I
295,"AREA DE SERVICIO R-2, PK 35,600","AUTOPISTAS DEL HENARES, S.A. (HENARSA)",MECO,MADRID,473816.00000000000,4487810.00000000000,ARROYO DE LAS MONJAS,INDUSTRIAL,CLASE 1 Resto,13928.00000000000,CATEGORÍA III
296,CENTRO CULTURAL TAJAMAR,"CENTRO CULTURAL Y DEPORTIVO TAJAMAR, S.A.",MECO,MADRID,474127.00000000000,4487813.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1500.00000000000,CATEGORÍA I
297,EDAR MIRAFLORES,CANAL DE ISABEL II,MIRAFLORES DE LA SIERRA,MADRID,436240.00000000000,4517150.00000000000,RÍO GUADALIX,URBANO O ASIMILABLE,>10.000 h-e,3650000.00000000000,CATEGORÍA I
298,FABRICA PIENSOS SAN JUAN BAUTISTA (ASEOS),"SAN JUAN BAUTISTA SERVICIOS INTEGRALES GANADEROS, S.L.",MIRAFLORES DE LA SIERRA,MADRID,436789.00000000000,4516368.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,273.00000000000,CATEGORÍA I
299,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,MIRAFLORES DE LA SIERRA,MADRID,433880.00000000000,4518712.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,292.00000000000,CATEGORÍA I
300,RESIDENCIAL EL SOTO,"ASOCIACIÓN BENÉFICA ""LA NAJARRA""",MIRAFLORES DE LA SIERRA,MADRID,432650.00000000000,4514930.00000000000,BARRANCO DE HOYUELA,URBANO O ASIMILABLE,<2.000 h-e,7300.00000000000,CATEGORÍA III
301,URB. LOS ENDRINALES (3ª FASE),E.U.C.C. URBANIZACION LOS ENDRINALES,MIRAFLORES DE LA SIERRA,MADRID,437361.00000000000,4515083.00000000000,ARROYO LOS ENDRINALES,URBANO O ASIMILABLE,<2.000 h-e,5475.00000000000,CATEGORÍA I
302,URB. LOS PINAREJOS,"URBANIZADORA COLMENAR, S.A.",MIRAFLORES DE LA SIERRA,MADRID,438109.00000000000,4511510.00000000000,ARROYO VALDESALICES,URBANO O ASIMILABLE,2.000-10.000 h-e,255500.00000000000,CATEGORÍA I
303,"CENTRO HÍPICO Y DE RECREO ""LAS DEHESILLAS""",PERSONA FÍSICA,MOLAR (EL),MADRID,452492.00000000000,4508335.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,403.00000000000,CATEGORÍA I
304,CENTRO TRATAMIENTO RCDS EL MOLAR (ASEOS),"GESTIÓN Y DESARROLLO DEL MEDIO AMBIENTE DE MADRID, S.A.",MOLAR (EL),MADRID,451910.00000000000,4506464.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,318.00000000000,CATEGORÍA I
305,"E.S. CTRA. A-1, KM 41 M.I. (ASEOS)","E.S. GESLAMA-PER, S.L.",MOLAR (EL),MADRID,451050.00000000000,4507435.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,820.00000000000,CATEGORÍA I
306,EDAR EL MOLAR SUR,CANAL DE ISABEL II,MOLAR (EL),MADRID,451690.00000000000,4508305.00000000000,ARROYO DEL CAÑO,URBANO O ASIMILABLE,2.000-10.000 h-e,367920.00000000000,CATEGORÍA I
307,RESTAURANTE LAS CUBAS,PERSONA FÍSICA,MOLAR (EL),MADRID,449391.00000000000,4504493.00000000000,ARROYO VARGAS,URBANO O ASIMILABLE,<2.000 h-e,800.00000000000,CATEGORÍA I
308,EDAR MONTEJO DE LA SIERRA,CANAL DE ISABEL II,MONTEJO DE LA SIERRA,MADRID,454921.00000000000,4545052.00000000000,ARROYO MATACORDERO,URBANO O ASIMILABLE,<2.000 h-e,89790.00000000000,CATEGORÍA I
309,GRAVERA EL JUNQUERAL (ASEOS),"GLOBA, S.A.",MORALEJA DE ENMEDIO,MADRID,423424.00000000000,4456641.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,730.00000000000,CATEGORÍA I
310,CENTRO TRATAMIENTO RCDS MORALZARZAL (ASEOS),"GESTIÓN Y DESARROLLO DEL MEDIO AMBIENTE DE MADRID, S.A.",MORALZARZAL,MADRID,419392.00000000000,4505102.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,318.00000000000,CATEGORÍA I
311,CIRCUITO KARTS MONTOYA (RESTAURANTE),"INVERSIONES MONTOYA, S.L.",MORATA DE TAJUÑA,MADRID,460268.00000000000,4451654.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2190.00000000000,CATEGORÍA I
312,EDAR MORATA DE TAJUÑA,CANAL DE ISABEL II,MORATA DE TAJUÑA,MADRID,461429.00000000000,4451321.00000000000,RÍO TAJUÑA,URBANO O ASIMILABLE,>10.000 h-e,897900.00000000000,CATEGORÍA I
313,PLANTA DE CALIZA MARESA (ASEOS),"MORTEROS Y ARIDOS ESPECIALES, S.A.",MORATA DE TAJUÑA,MADRID,463885.00000000000,4455238.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,876.00000000000,CATEGORÍA I
314,RESIDENCIA ISLA DE TARAY,"RESIDENCIAS AGAR, S.A.",MORATA DE TAJUÑA,MADRID,465994.00000000000,4453040.00000000000,RÍO TAJUÑA,URBANO O ASIMILABLE,<2.000 h-e,13140.00000000000,CATEGORÍA I
315,CENTRO DE ENSAYOS CEIS,"CENTRO DE ENSAYOS, INNOVACIÓN Y SERVICIOS, S.L.",MOSTOLES,MADRID,423967.00000000000,4466151.00000000000,ARROYO CHORICEROS,URBANO O ASIMILABLE,<2.000 h-e,3300.00000000000,CATEGORÍA I
316,"E.S. CTRA. A-5, KM 20,90 M.D.","CAMPSA ESTACIONES DE SERVICIO, S.A.",MOSTOLES,MADRID,423647.00000000000,4463282.00000000000,ARROYO CARRASQUILLA,INDUSTRIAL,CLASE 1 Resto,10877.00000000000,CATEGORÍA I
317,"E.S. CTRA. A-5, KM 20,90 M.I.","CAMPSA ESTACIONES DE SERVICIO, S.A.",MOSTOLES,MADRID,423772.00000000000,4463222.00000000000,ARROYO CARRASQUILLA,INDUSTRIAL,CLASE 1 Resto,4051.50000000000,CATEGORÍA I
318,EDAR ARROYO DE EL SOTO,CANAL DE ISABEL II,MOSTOLES,MADRID,423491.00000000000,4464493.00000000000,ARROYO DEL SOTO,URBANO O ASIMILABLE,>10.000 h-e,37843200.00000000000,CATEGORÍA I
319,EDAR ARROYO LA REGUERA,CANAL DE ISABEL II,MOSTOLES,MADRID,424820.00000000000,4460513.00000000000,ARROYO DE LOS COMBOS,URBANO O ASIMILABLE,>10.000 h-e,29174085.00000000000,CATEGORÍA I
320,LAVADO Y REPOSTAJE DE AUTOBUSES BLAS Y CIA,"EMPRESA DE BLAS Y CIA, S.L.",MOSTOLES,MADRID,423753.00000000000,4462093.00000000000,TERRENO,INDUSTRIAL,CLASE 1 Resto,164.00000000000,CATEGORÍA I
321,POL. IND. LAS MORERAS (URBANO),COM. PROP. POL. IND.  LAS MORERAS,MOSTOLES,MADRID,424067.00000000000,4462995.00000000000,ARROYO CARRASQUILLA,URBANO O ASIMILABLE,<2.000 h-e,3750.00000000000,CATEGORÍA I
322,RESTAURANTE LA FUENCISLA,"CADENA GREGORIO, S.L.",MOSTOLES,MADRID,422001.00000000000,4461837.00000000000,ARROYO DEL AGUIJÓN,URBANO O ASIMILABLE,<2.000 h-e,10800.00000000000,CATEGORÍA I
323,URB. PINARES LLANOS,COM. PROP. URB. PINARES LLANOS,MOSTOLES,MADRID,423280.00000000000,4465720.00000000000,ARROYO DEL PEÑACAS,URBANO O ASIMILABLE,<2.000 h-e,36500.00000000000,CATEGORÍA I
324,ETAP NAVACERRADA (ASEOS),CANAL DE ISABEL II,NAVACERRADA,MADRID,414990.00000000000,4507460.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1460.00000000000,CATEGORÍA I
325,CAMPING PISCIS,"NAVALAFUENTE DE CARAVANING, S.L.",NAVALAFUENTE,MADRID,441388.00000000000,4517051.00000000000,ARROYO MOSQUIL,URBANO O ASIMILABLE,<2.000 h-e,28800.00000000000,CATEGORÍA I
326,CAMPING SOCOCAR,SOCIEDAD COOPERATIVA MADRILEÑA DE CAMPO Y RECREO,NAVALAFUENTE,MADRID,441968.00000000000,4517965.00000000000,ARROYO MOSQUIL,URBANO O ASIMILABLE,<2.000 h-e,3650.00000000000,CATEGORÍA I
327,EDAR NAVALAFUENTE,CANAL DE ISABEL II,NAVALAFUENTE,MADRID,444345.00000000000,4518235.00000000000,ARROYO GARGÜERA,URBANO O ASIMILABLE,2.000-10.000 h-e,229950.00000000000,CATEGORÍA I
328,CANTERA LA CURVA (ASEOS),"CANTERA LA CURVA, S.L.",NAVALAGAMELLA,MADRID,405138.00000000000,4477346.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,383.25000000000,CATEGORÍA I
